B_applied_T,M_proj,S,t_s
7.772146355957045e-07,0.29338295862269775,0.37374175626780337,0.004613643404344114
1.5545326695990479e-06,0.2938694954252657,0.37438320602505787,0.009227286808688229
2.332057514173496e-06,0.2946587262191653,0.37541882600572407,0.013840930213032343
3.109892608996001e-06,0.2957319114498921,0.37682054170541546,0.018454573617376457
3.888141435018319e-06,0.2970688413285037,0.3785585437637351,0.023068217021720572
4.66690752823382e-06,0.2986481772674277,0.38060171357936534,0.027681860426064686
5.446294493451616e-06,0.3004477369847648,0.3829179825286581,0.0322955038304088
6.226406018079854e-06,0.30244474093022133,0.38547464679686777,0.036909147234752915
7.007345885919987e-06,0.30461603453637304,0.3882386556663245,0.04152279063909703
7.789217990973875e-06,0.3069382978916445,0.3911768872076399,0.046136434043441144
8.572126351265544e-06,0.3093882517023486,0.3942564216448796,0.05075007744778526
9.356175122679451e-06,0.3119428658015878,0.3974448191762485,0.05536372085212937
1.0141468612817072e-05,0.3145795739340778,0.40071040571465155,0.05997736425647349
1.0928111294873705e-05,0.3172764960897795,0.40402256688768,0.0645910076608176
1.1716207821537266e-05,0.3200126673036607,0.4073520477607655,0.06920465106516172
1.2505863038910997e-05,0.3227682696489712,0.4106712532095592,0.07381829446950583
1.329718200046188e-05,0.32552486222383026,0.4139545417790368,0.07843193787384994
1.4090269980996657e-05,0.32826560238284125,0.41717850434420045,0.08304558127819406
1.4885232490667283e-05,0.33097545041758325,0.42032221803366393,0.08765922468253817
1.56821752890077e-05,0.333641349445991,0.42336746576215195,0.09227286808688229
1.648120439900378e-05,0.33625237249668183,0.4262989123592951,0.0968865114912264
1.728242612119831e-05,0.3387998296803574,0.4291042296365017,0.10150015489557052
1.808594704783293e-05,0.3412773298704305,0.4317741646938891,0.10611379829991463
1.8891874077028844e-05,0.3436807933463918,0.4343025481722997,0.11072744170425874
1.9700314427008245e-05,0.34600841420799694,0.436686241799635,0.11534108510860286
2.0511375650358327e-05,0.34826057383334685,0.4389250272486392,0.11995472851294697
