B_aplicado_T,M_proj,S,t_s
0.00011963790661580674,0.31598936464533534,0.32646006515024134,0.27398464907892156
0.00012083819177508017,0.31769293744181165,0.3278569698941583,0.27636712428830346
0.00012204276382395837,0.3192265204615115,0.3290667797978293,0.2787495994976854
0.00012325166549617735,0.3205968024134793,0.3300985660769205,0.2811320747070673
0.00012446493967907218,0.3218133161913424,0.3309639896834386,0.28351454991644925
0.00012568262941509823,0.3228880638351954,0.3316768482259501,0.2858970251258312
0.0001269047779033583,0.323835123766359,0.33225266293170364,0.2882795003352131
0.00012813142850113526,0.3246702602248107,0.3327083238634577,0.29066197554459505
0.00012936262472542986,0.3254105447353045,0.33306179548876824,0.29304445075397695
0.000130598410254505,0.3260739889554147,0.33333186947975485,0.2954269259633589
0.00013183882892943484,0.32667917964355003,0.33353793957184225,0.2978094011727408
0.00013308392475566046,0.32724490173302995,0.3336997664821853,0.30019187638212275
0.00013433374190455083,0.32778973596879035,0.33383720080800394,0.30257435159150464
0.00013558832471496988,0.32833162359120766,0.3339698391054261,0.3049568268008866
0.00013684771769484949,0.32888740124052485,0.33411660234813967,0.30733930201026854
0.00013811196552276843,0.32947232255330905,0.3342952446520614,0.30972177721965044
0.00013938111304953753,0.3300995960097922,0.33452182031430827,0.3121042524290324
0.00014065520529979054,0.3307799784905818,0.33481015499894096,0.3144867276384143
0.0001419342874735818,0.331521468226469,0.3351713785673287,0.31686920284779624
0.00014321840494798942,0.3323291378834617,0.3356135797338171,0.31925167805717813
0.00014450760327872536,0.3332051381806518,0.33614163504713573,0.3216341532665601
0.00014580192820175136,0.33414888574629503,0.33675724710996663,0.324016628475942
0.0001471014256349017,0.33515742809978755,0.33745920180948796,0.32639910368532393
0.000148406141679512,0.33622595684495693,0.33824382564751343,0.3287815788947059
0.0001497161226220548,0.33734842102435864,0.3391055970794124,0.3311640541040878
0.0001510314149357817,0.33851817965525993,0.34003784522024433,0.33354652931346973
0.00015235206528237192,0.33972862838309054,0.3410334593669186,0.3359290045228516
0.00015367812051358785,0.3409737409260677,0.34208553534019337,0.3383114797322336
0.00015500962767293702,0.3422484804586571,0.34318789874808636,0.3406939549416155
0.00015634663399734106,0.3435490563259524,0.34433546749205307,0.3430764301509974
0.00015768918691881162,0.34487302343261744,0.34552444126712856,0.3454589053603793
0.00015903733406613294,0.34621924124403386,0.34675232943376116,0.34784138056976127
0.0001603911232665515,0.3475877235029965,0.34801784659404206,0.3502238557791432
0.00016175060254747296,0.348979416987705,0.3493207154665651,0.3526063309885251
0.00016311582013816582,0.35039594798577023,0.35066141909227355,0.35498880619790707
0.00016448682447147247,0.35183936991463255,0.35204094033467226,0.35737128140728897
0.00016586366418552747,0.35331193662926735,0.35346051817564733,0.3597537566166709
0.00016724638812548286,0.35481591553547515,0.35492143976381224,0.3621362318260528
0.00016863504534524122,0.3563534445861654,0.35642487663005223,0.36451870703543476
0.0001700296851091958,0.3579264290837535,0.3579717645677644,0.36690118224481666
0.00017143035689397832,0.3595364689329278,0.35956272044889154,0.3692836574541986
0.00017283711039021407,0.3611848050134666,0.36119798620293214,0.37166613266358056
0.00017424999550428485,0.36287227454151333,0.36287739026952587,0.37404860787296246
0.0001756690623600996,0.36459926901870743,0.3646003195062087,0.3764310830823444
0.00017709436130087223,0.3663656935935963,0.3663656988712895,0.3788135582917263
0.00017852594289090808,0.36817093212101837,0.36817198105733806,0.38119603350110826
0.00017996385791739736,0.37001382664797705,0.37001715243268524,0.38357850871049015
0.00018140815739221716,0.37189268245757257,0.3718987641305254,0.3859609839198721
0.0001828588925537409,0.3738053095714173,0.3738139972364008,0.388343459129254
0.00018431611486865638,0.3757491086959151,0.37575976858750565,0.39072593433863595
0.00018577987603379145,0.37772120450776225,0.3777328790814996,0.3931084095480179
0.00018725022797794793,0.3797186228726715,0.37973020045657846,0.3954908847573998
0.00018872722286374406,0.3817385022829707,0.3817488904129745,0.39787335996678175
0.00019021091308946494,0.3837783246440189,0.38378662089134585,0.40025583517616364
0.00019170135129092144,0.38583614736943406,0.38584180122279627,0.4026383103855456
0.00019319859034331745,0.38791081788389226,0.3879137771343901,0.4050207855949275
0.00019470268336312587,0.3900021528806964,0.3900029880911502,0.40740326080430944
0.0001962136837099727,0.3921110674855616,0.3921110686211887,0.40978573601369134
0.00019773164498853042,0.39423964319748267,0.3942408833989543,0.4121682112230733
0.00019925662105041927,0.39639112762329054,0.39639649037018004,0.41455068643245524
0.00020078866599611796,0.3985698633556939,0.39858303077306706,0.41693316164183714
0.0002023278341768831,0.4007811478064579,0.40080654945345245,0.4193156368512191
0.00020387418019667696,0.40303103034931764,0.40307375336437223,0.421698112060601
0.0002054277589141049,0.4053260575625731,0.4053917204574156,0.42408058726998293
0.00020698862544436152,0.4076729813139123,0.407767575010124,0.42646306247936483
0.000208556835161186,0.41007844741649613,0.410208148354666,0.4288455376887468
0.00021013244369882622,0.41254868416342505,0.4127196455432979,0.4312280128981287
0.00021171550695401296,0.4150892099575326,0.41530733841260103,0.4336104881075106
0.00021330608108794253,0.41770457749148493,0.4179753037263316,0.4359929633168926
0.0002149042225282693,0.42039816874292385,0.4207262217592859,0.4383754385262745
0.00021650998797110758,0.4231720508507381,0.42356124619261115,0.4407579137356564
0.00021812343438304272,0.42602689823341977,0.42647995099507424,0.4431403889450383
0.0002197446190031526,0.4289619815978481,0.429480354571589,0.4455228641544203
0.00022137359934503776,0.4319752202029419,0.4325590163575214,0.44790533936380217
0.00022301043319886195,0.4350632902267141,0.4357111966563776,0.4502878145731841
0.0002246551786334023,0.43822177956232056,0.43893106720575986,0.452670289782566
0.00022630789399810954,0.4414453779401559,0.4422119579440854,0.45505276499194797
0.0002279686379251777,0.44472809091191123,0.44554662482625035,0.45743524020132986
0.00022963746933162457,0.448063466786285,0.448927524220332,0.4598177154107118
0.00023131444742138132,0.4514448268145307,0.452347081159624,0.46220019062009376
0.0002329996316873934,0.45486549045790625,0.45579794113534544,0.46458266582947566
0.0002346930819137308,0.4583189890884911,0.4592731977329089,0.4669651410388576
