B_applied_T,M_proj,S,t_s
7.772146355957045e-07,0.29338295862269775,0.37374175626780337,0.004613643404344114
1.5545326695990479e-06,0.29388531603056844,0.37440404069161454,0.009227286808688229
2.332057514173496e-06,0.2947206519738876,0.3755002138915922,0.013840930213032343
3.109892608996001e-06,0.2958829037938121,0.37701859141748584,0.018454573617376457
3.888141435018319e-06,0.2973623818738059,0.3789427934880118,0.023068217021720572
4.66690752823382e-06,0.29914578761066013,0.38125176361851926,0.027681860426064686
5.446294493451616e-06,0.30121621339329285,0.3839197722342937,0.0322955038304088
6.226406018079854e-06,0.3035531406183662,0.3869164269413703,0.036909147234752915
7.007345885919987e-06,0.30613245444985454,0.3902067141759158,0.04152279063909703
7.789217990973875e-06,0.3089264963832841,0.39375109929706675,0.046136434043441144
8.572126351265544e-06,0.3119041773901557,0.39750571342945495,0.05075007744778526
9.356175122679451e-06,0.3150311750622228,0.40142265500695634,0.05536372085212937
1.0141468612817072e-05,0.3182702372305475,0.4054504314846484,0.05997736425647349
1.0928111294873705e-05,0.3215816114610554,0.4095345615870388,0.0645910076608176
1.1716207821537266e-05,0.3249236141705236,0.4136183504322449,0.06920465106516172
1.2505863038910997e-05,0.3282533446309124,0.41764383890524354,0.07381829446950583
1.329718200046188e-05,0.3315275379780139,0.4215529151728195,0.07843193787384994
1.4090269980996657e-05,0.3347035381616158,0.4252885611741435,0.08304558127819406
1.4885232490667283e-05,0.33774035778147876,0.4287961917199308,0.08765922468253817
1.56821752890077e-05,0.34059977865609586,0.432025030295245,0.09227286808688229
1.648120439900378e-05,0.34324743675609665,0.4349294557071699,0.0968865114912264
1.728242612119831e-05,0.34565382970676894,0.43747024904440607,0.10150015489557052
1.808594704783293e-05,0.34779518582203583,0.43961567213702013,0.10611379829991463
1.8891874077028844e-05,0.34965414108448223,0.4413423170816947,0.11072744170425874
1.9700314427008245e-05,0.3512201840431068,0.4426356807227048,0.11534108510860286
2.0511375650358327e-05,0.35248984661749966,0.44349043666101756,0.11995472851294697
2.1325165648339748e-05,0.35346663887408947,0.4439103981978843,0.12456837191729109
2.2141792685241547e-05,0.354160745295097,0.44390818616333483,0.1291820153216352
2.296136540278427e-05,0.35458851643917827,0.4435046335556366,0.13379565872597932
2.3783992834573377e-05,0.3547718013782209,0.44272797254975166,0.13840930213032343
2.4609784420604773e-05,0.3547371719425585,0.4416128576766249,0.14302294553466754
2.543885002182435e-05,0.35451508958649086,0.44019928160892274,0.14763658893901166
2.6271299934743613e-05,0.35413906037276305,0.4385314375664027,0.15225023234335577
2.7107244906113194e-05,0.3536448145434209,0.4366565760317376,0.1568638757476999
2.7946796147656285e-05,0.3530695361100637,0.4346238947372608,0.161477519152044
2.879006535086392e-05,0.35245115663199733,0.4324834912654256,0.16609116255638812
2.96371647018541e-05,0.3518277174135478,0.4302853983739153,0.17070480596073223
3.048820689629672e-05,0.3512367968564124,0.4280787141557714,0.17531844936507635
3.134330515440625e-05,0.3507149951849168,0.4259108327476067,0.17993209276942046
3.2202573236004265e-05,0.35029746716521604,0.4238267764861716,0.18454573617376457
3.306612545565368e-05,0.35001749422947637,0.4218686269403196,0.1891593795781087
3.393407669786689e-05,0.34990608978468646,0.4200750498192947,0.1937730229824528
3.480654243238963e-05,0.34999163458263377,0.41848090716999375,0.19838666638679692
3.568363872956274e-05,0.3502995421518034,0.4171169494482031,0.20300030979114103
3.656548227576386e-05,0.3508519569963744,0.416009580005201,0.20761395319548515
3.7452190388931034e-05,0.3516674903645027,0.41518068531447266,0.21222759659982926
3.834388103417036e-05,0.3527609998794694,0.4146475258471201,0.21684124000417337
3.924067283944968e-05,0.3541434203000712,0.4144226847326777,0.2214548834085175
4.0142685111380614e-05,0.35582165320781467,0.41451407391586625,0.2260685268128616
4.1050037851090685e-05,0.3577985235172693,0.41492500003292,0.23068217021720572
4.196285177018789e-05,0.3600728103028265,0.4156542942362908,0.23529581362154983
4.288124830681993e-05,0.3626393584101056,0.41669651128424745,0.23990945702589395
4.380534964182995e-05,0.36548927555292926,0.41804220308075674,0.24452310043023806
4.47352787150111e-05,0.3686102170192401,0.41967827035642236,0.24913674383458217
4.567115924146211e-05,0.3719867567466406,0.4215883933563676,0.2537503872389263
4.6613115728046e-05,0.3756008395181447,0.4237535384507268,0.2583640306432704
4.756127348995412e-05,0.379432304618586,0.42615253285716787,0.2629776740476145
4.851575866737774e-05,0.3834594668171328,0.42876269461497074,0.26759131745195863
4.947669824228931e-05,0.3876597363905521,0.43156050008514607,0.27220496085630275
5.044422005533582e-05,0.3920102564793849,0.4345222670886365,0.27681860426064686
5.14184528228464e-05,0.39648853375582066,0.4376248288178375,0.281432247664991
5.239952615395634e-05,0.4010730374994305,0.4408461722726035,0.2860458910693351
5.338757056784985e-05,0.405743742953501,0.4441660154709365,0.2906595344736792
5.4382717511124e-05,0.41048259737227005,0.4475663001994436,0.2952731778780233
5.5385099375276114e-05,0.41527389141048654,0.4510315815366016,0.29988682128236743
5.639484951431655e-05,0.4201045242095463,0.45454930151869366,0.30450046468671155
5.7412102262509914e-05,0.4249641572652747,0.4581099416177835,0.30911410809105566
5.843699295224638e-05,0.42984525931851986,0.46170705647151666,0.3137277514953998
5.9469657932046e-05,0.4347430513803281,0.4653371987471464,0.3183413948997439
6.0510234584698104e-05,0.43965536686539264,0.46899975134315813,0.322955038304088
6.155886134553827e-05,0.4445824460390267,0.4726966876671077,0.3275686817084321
6.261567772086543e-05,0.44952668617014,0.4764322830521971,0.33218232511277623
6.368082430650133e-05,0.45449236879014177,0.4802128003666408,0.33679596851712035
6.475444280649505e-05,0.4594853834452238,0.4840461707204544,0.34140961192146446
6.583667605197487e-05,0.46451296371112294,0.487941686337037,0.3460232553258086
6.692766802015007e-05,0.46958344659666934,0.49190971775276915,0.3506368987301527
6.802756385346537e-05,0.47470606143483124,0.49596146221244697,0.3552505421344968
6.913650987891015e-05,0.479890749540198,0.5001087250654964,0.3598641855388409
7.025465362748542e-05,0.4851480117662809,0.504363731630069,0.36447782894318503
7.138214385383091e-05,0.49048877792386486,0.5087389636987946,0.36909147234752915
7.251913055601495e-05,0.4959242899537383,0.5132470127544806,0.37370511575187326
7.366576499548985e-05,0.5014659897756696,0.5179004410401945,0.3783187591562174
7.482219971721519e-05,0.5071254027599936,0.5227116417729817,0.3829324025605615
7.598858856995204e-05,0.512914008641032,0.5276926908283724,0.3875460459649056
7.716508672673052e-05,0.5188430932502227,0.5328551839494194,0.3921596893692497
7.835185070549358e-05,0.524923576526725,0.538210055734876,0.39677333277359383
7.954903838991972e-05,0.5311658146945946,0.5437673791180877,0.40138697617793795
8.075680905042736e-05,0.5375793770939062,0.5495361465409132,0.40600061958228206
8.19753233653637e-05,0.5441728007159471,0.5555240363395126,0.4106142629866262
8.320474344238103e-05,0.5509533278110037,0.5617371697965804,0.4152279063909703
8.444523284000286e-05,0.5579266338239076,0.5681798657310978,0.4198415497953144
8.56969565893834e-05,0.5650965542370399,0.574854400321938,0.4244551931996585
8.696008121626293e-05,0.5724648196196898,0.5817607801204357,0.42906883660400263
8.823477476312168e-05,0.5800308083512672,0.5888965360165687,0.43368248000834675
8.952120681153586e-05,0.5877913262411871,0.5962565454670942,0.43829612341269086
9.081954850473833e-05,0.5957404217911615,0.603832889775598,0.442909766817035
9.212997257038691e-05,0.6038692453092989,0.6116147528053558,0.4475234102213791
9.345265334354368e-05,0.6121659596075526,0.6195883673001519,0.4521370536257232
9.478776678986791e-05,0.6206157096259618,0.6277370149773152,0.4567506970300673
9.613549052902609e-05,0.6292006579667704,0.6360410866299612,0.46136434043441144
9.749600385832192e-05,0.6379000928483056,0.6444782084394238,0.46597798383875555
9.886948777654953e-05,0.6466906142128717,0.6530234403158138,0.47059162724309966
0.00010025612500807304,0.6555464024403851,0.6616495511096719,0.4752052706474438
0.00010165610002713563,0.6644395721430858,0.6703273737561314,0.4798189140517879
0.00010306959908240156,0.6733406107056755,0.6790262406735682,0.484432557456132
0.00010449681022173408,0.6822188975231628,0.6877144959845627,0.4890462008604761
0.00010593792331721286,0.6910432953141814,0.696360076428223,0.49365984426482024
0.00010739313009039381,0.6997827996284798,0.7049311474180332,0.49827348766916435
0.00010886262413781549,0.7084072270708133,0.7133967749781573,0.5028871310735085
0.00011034660095675448,0.7168879173566218,0.7217276088523872,0.5075007744778526
0.00011184525797123365,0.725198419776294,0.7298965476475144,0.5121144178821967
0.00011335879455828715,0.7333151317226718,0.7378793542080769,0.5167280612865408
0.00011488741207448471,0.7412178563127825,0.7456551891753561,0.5213417046908849
0.00011643131388271971,0.7488902482598658,0.7532070332400038,0.525955348095229
0.00011799070537926398,0.7563201220951022,0.76052197392427,0.5305689914995732
0.00011956579402109293,0.7634996042122523,0.7675913403314838,0.5351826349039173
0.0001211567893534854,0.77042511920754,0.7744106782838631,0.5397962783082614
0.0001227639030379006,0.7770972105512801,0.7809795675291905,0.5444099217126055
0.00012438734888013716,0.7835202046857092,0.7873012911726635,0.5490235651169496
0.00012602734285877714,0.7897017353600159,0.7933823744174167,0.5536372085212937
0.00012768410315391933,0.7956521509537795,0.799232014758815,0.5582508519256378
0.00012935785017620515,0.8013838316953036,0.8048614291091732,0.562864495329982
0.00013104880659614148,0.8069104463564533,0.8102831453781864,0.5674781387343261
0.00013275719737372417,0.8122461796215557,0.8155102673319559,0.5720917821386702
0.0001344832497883661,0.8174049622254976,0.8205557424941361,0.5767054255430143
0.00013622719346913367,0.8223997362760072,0.8254316635558376,0.5813190689473584
0.00013798926042529606,0.8272417878493714,0.8301486340604737,0.5859327123517025
0.00013976968507719103,0.8319401777847659,0.8347152286719989,0.5905463557560466
0.00014156870428741169,0.8365012993961041,0.8391375767228499,0.5951599991603908
0.00014338655739231775,0.8409285884295372,0.8434190946455129,0.5997736425647349
0.00014522348623387645,0.8452224059259958,0.8475603880992263,0.604387285969079
0.0001470797351918361,0.8493801085715348,0.8515593379560327,0.6090009293734231
0.00014895555121623825,0.8533963133822536,0.8554113756633478,0.6136145727777672
0.00015085118386027073,0.8572633538196379,0.8591099427393082,0.6182282161821113
0.00015276688531346756,0.8609719124016338,0.8626471163574154,0.6228418595864554
0.00015470291043525973,0.864511800746102,0.8660143686771512,0.6274555029907996
0.00015665951678888091,0.8678728427606712,0.8692034130430901,0.6320691463951437
0.00015863696467563275,0.871045802376143,0.8722070774610474,0.6366827897994878
0.00016063551716951482,0.8740232865722968,0.8750201374138211,0.6412964332038319
0.00016265544015222307,0.876800550310404,0.8776400384879512,0.645910076608176
0.000164697002348522,0.8793761343616778,0.8800674458617652,0.6505237200125201
0.00016676047536199522,0.8817522802526421,0.8823065722762018,0.6551373634168642
0.00016884613371117847,0.8839350870556304,0.884365256784854,0.6597510068212084
0.0001709542548660812,0.8859343994244742,0.8862547902370258,0.6643646502255525
0.00017308511928509993,0.8877634413790729,0.8879895066097052,0.6689782936298966
0.00017523901045232994,0.8894382325251763,0.8895861790265601,0.6735919370342407
0.00017741621491527927,0.8909768403695622,0.8910632737243027,0.6782055804385848
0.00017961702232298967,0.8923985331118622,0.8924401236569812,0.6828192238429289
0.00018184172546457125,0.8937229017301392,0.8937360860751576,0.687432867247273
0.00018409062030815405,0.8949690189167185,0.8949697460094292,0.6920465106516172
0.0001863640060402627,0.8961546963469049,0.8961582210777995,0.6966601540559613
0.00018866218510561958,0.8972958918640568,0.8973166134243276,0.7012737974603054
0.00019098546324738104,0.8984063054257143,0.8984576428236342,0.7058874408646495
0.00019333414954781248,0.8994971879611826,0.8995914818256622,0.7105010842689936
0.00019570855646940815,0.9005773713312302,0.9007257997741916,0.7151147276733377
0.00019810899989645983,0.9016535108435231,0.9018660078501834,0.7197283710776818
0.00020053579917708145,0.9027305147052018,0.9030156821182176,0.724342014482026
0.00020298927716569414,0.9038121180833633,0.904177126294827,0.7289556578863701
0.0002054697602659779,0.9049015443451169,0.9053520216180356,0.7335693012907142
0.0002079775784742953,0.9060021844468683,0.9065420995258907,0.7381829446950583
0.0002105130654235936,0.9071182195746085,0.907749766100951,0.7427965880994024
0.00021307655842778966,0.9082551139661699,0.9089786075588726,0.7474102315037465
0.0002156683985266461,0.9094199153157632,0.9102337147323633,0.7520238749080906
0.00021828893053114126,0.9106213186540085,0.9115217813206601,0.7566375183124348
0.00022093850306934273,0.9118694738704065,0.912850953770399,0.7612511617167789
0.00022361746863278743,0.9131755437092954,0.9142304368607859,0.765864805121123
0.00022632618362337595,0.9145510444401023,0.9156698847036088,0.7704784485254671
