t_s,B_aplicado_T,M_proj,S
2.3395906556130517,0.005133190379703801,0.9230288527235007,0.9241432782520492
2.3419731308224336,0.005102691835906371,0.9254079803600007,0.9264548884981646
2.3443556060318156,0.005072374316636587,0.9274482920296657,0.9283541660756135
2.3467380812411975,0.005042236746341626,0.9288038848977469,0.9295223814279414
2.3491205564505795,0.005012278055852585,0.9292557035955727,0.9297689407222105
2.3515030316599614,0.004982497182346554,0.9287450631000559,0.9290614765664121
2.3538855068693434,0.004952893069308906,0.9273746156399372,0.9275263159712209
2.3562679820787253,0.004923464666495817,0.9253808231452959,0.9254211504714783
2.3586504572881073,0.004894210929897012,0.9230910393820873,0.9230910399789012
2.3610329324974892,0.004865130821698719,0.9208712553298644,0.9209132822513778
2.363415407706871,0.00483622331024686,0.9190632930932509,0.9192308949273135
2.365797882916253,0.004807487370010446,0.9179205376095705,0.9182853360238328
2.368180358125635,0.004778921981545195,0.9175630987556415,0.9181708622474783
2.370562833335017,0.00475052613145737,0.9179658681034917,0.9188254012911048
2.372945308544399,0.004722298812367822,0.9189759955481357,0.9200550306027636
2.375327783753781,0.00469423902287626,0.9203486737372019,0.9215793326171644
2.3777102589631625,0.004666345767525719,0.9217929452564713,0.9230855839422771
2.3800927341725444,0.0046386180567672365,0.9230235206266099,0.9242841726169381
2.3824752093819264,0.004611054906924767,0.9238147774028921,0.9249605151682105
2.3848576845913083,0.004583655340160272,0.924047605531278,0.9250162745731436
2.3872401598006903,0.004556418384439032,0.9237321296915465,0.9244863456080782
2.389622635010072,0.0045293430734951595,0.9229913292564893,0.9235191643109398
2.392005110219454,0.004502428446797327,0.922009333994907,0.9223243247648603
2.394387585428836,0.004475673549514682,0.9209704490425952,0.9211116269503261
2.396770060638218,0.004449077432482983,0.9200187366464596,0.9200491274293654
2.3991525358476,0.004422639152170914,0.919249316910459,0.9192506881896485
2.401535011056982,0.0043963577706466255,0.9187196068571724,0.9187825783154014
2.403917486266364,0.00437023235554445,0.9184600381821979,0.918670894599014
