t_s,B_applied_T,M_proj,S,B_r
1.4874386335605427,0.005,0.9999984443215288,0.9999984443215288,0.005
1.4911295482840181,0.005,0.9999984443215288,0.9999984443215288,0.005
1.4948204630074933,0.005,0.9999984443215288,0.9999984443215288,0.005
1.4985113777309687,0.005,0.9999984443215288,0.9999984443215288,0.005
1.502202292454444,0.005,0.9999984443215288,0.9999984443215288,0.005
1.5058932071779192,0.005,0.9999984443215288,0.9999984443215288,0.005
1.5095841219013946,0.005,0.9999984443215288,0.9999984443215288,0.005
1.5132750366248697,0.005,0.9999984443215288,0.9999984443215288,0.005
1.516965951348345,0.005,0.9999984443215288,0.9999984443215288,0.005
1.5206568660718205,0.005,0.9999984443215288,0.9999984443215288,0.005
1.5243477807952956,0.005000000000000001,0.9999984443215288,0.9999984443215288,0.005
1.528038695518771,0.005000000000000001,0.9999984443215288,0.9999984443215288,0.005
1.5317296102422462,0.005,0.9999984443215288,0.9999984443215288,0.005
1.5354205249657216,0.005,0.9999984443215288,0.9999984443215288,0.005
1.539111439689197,0.005,0.9999984443215288,0.9999984443215288,0.005
1.542802354412672,0.005,0.9999984443215288,0.9999984443215288,0.005
1.5464932691361475,0.005,0.9999984443215288,0.9999984443215288,0.005
1.5501841838596226,0.005,0.9999984443215288,0.9999984443215288,0.005
1.553875098583098,0.005,0.9999984443215288,0.9999984443215288,0.005
1.5575660133065734,0.005,0.9999984443215288,0.9999984443215288,0.005
1.5612569280300486,0.005,0.9999984443215288,0.9999984443215288,0.005
1.564947842753524,0.005,0.9999984443215288,0.9999984443215288,0.005
1.568638757476999,0.005,0.9999984443215288,0.9999984443215288,0.005
1.5723296722004745,0.005,0.9999984443215288,0.9999984443215288,0.005
1.5760205869239499,0.005,0.9999984443215288,0.9999984443215288,0.005
1.579711501647425,0.005,0.9999984443215288,0.9999984443215288,0.005
1.5834024163709004,0.005,0.9999984443215288,0.9999984443215288,0.005
1.5870933310943758,0.005,0.9999984443215288,0.9999984443215288,0.005
1.590784245817851,0.005,0.9999984443215288,0.9999984443215288,0.005
1.5944751605413263,0.005,0.9999984443215288,0.9999984443215288,0.005
1.5981660752648015,0.005,0.9999984443215288,0.9999984443215288,0.005
1.6018569899882769,0.005,0.9999984443215288,0.9999984443215288,0.005
1.6055479047117522,0.005,0.9999984443215288,0.9999984443215288,0.005
1.6092388194352274,0.005,0.9999984443215288,0.9999984443215288,0.005
1.6129297341587028,0.005,0.9999984443215288,0.9999984443215288,0.005
1.616620648882178,0.005000000000000001,0.9999984443215288,0.9999984443215288,0.005
1.6203115636056533,0.005000000000000001,0.9999984443215288,0.9999984443215288,0.005
1.6240024783291287,0.005,0.9999984443215288,0.9999984443215288,0.005
1.6276933930526039,0.005,0.9999984443215288,0.9999984443215288,0.005
1.6313843077760792,0.005,0.9999984443215288,0.9999984443215288,0.005
1.6350752224995544,0.005,0.9999984443215288,0.9999984443215288,0.005
1.6387661372230298,0.005,0.9999984443215288,0.9999984443215288,0.005
1.6424570519465052,0.005,0.9999984443215288,0.9999984443215288,0.005
1.6461479666699803,0.005,0.9999984443215288,0.9999984443215288,0.005
1.6498388813934557,0.005,0.9999984443215288,0.9999984443215288,0.005
2.5024401825162483,0.004475289593760689,0.999998067382236,0.9999980673822361,0.0044736842105263155
2.5061310972397233,0.004477717827131396,0.9999980655463543,0.9999980655463543,0.0044736842105263155
2.5098220119631987,0.004480146060502104,0.9999980642123177,0.9999980642123177,0.0044736842105263155
2.513512926686674,0.004482574293872811,0.9999980635713099,0.9999980635713099,0.0044736842105263155
2.5172038414101494,0.004485002527243519,0.9999980637237501,0.9999980637237501,0.0044736842105263155
2.520894756133625,0.004487430760614227,0.9999980646865204,0.9999980646865204,0.0044736842105263155
2.5245856708570997,0.004489858993984933,0.9999980664060243,0.9999980664060242,0.0044736842105263155
2.528276585580575,0.004492287227355641,0.9999980687749784,0.9999980687749784,0.0044736842105263155
2.5319675003040505,0.004494715460726348,0.9999980716508504,0.9999980716508503,0.0044736842105263155
2.535658415027526,0.004497143694097055,0.9999980748740449,0.9999980748740449,0.0044736842105263155
2.5393493297510012,0.004499571927467763,0.9999980782843108,0.9999980782843108,0.0044736842105263155
2.543040244474476,0.004502000160838471,0.9999980817342674,0.9999980817342674,0.0044736842105263155
2.5467311591979516,0.004504428394209179,0.999998085099413,0.999998085099413,0.0044736842105263155
2.550422073921427,0.004506856627579886,0.9999980882844038,0.9999980882844038,0.0044736842105263155
2.5541129886449023,0.0045092848609505935,0.9999980912257551,0.9999980912257551,0.0044736842105263155
2.5578039033683777,0.004511713094321301,0.99999809389139,0.99999809389139,0.0044736842105263155
2.5614948180918526,0.004514141327692007,0.9999980962776519,0.9999980962776519,0.0044736842105263155
2.565185732815328,0.004516569561062715,0.9999980984044854,0.9999980984044854,0.0044736842105263155
2.5688766475388034,0.004518997794433423,0.9999981003095217,0.9999981003095217,0.0044736842105263155
2.572567562262279,0.00452142602780413,0.9999981020417527,0.9999981020417527,0.0044736842105263155
2.576258476985754,0.004523854261174838,0.9999981036553938,0.9999981036553939,0.0044736842105263155
2.579949391709229,0.0045262824945455455,0.9999981052044146,0.9999981052044146,0.0044736842105263155
2.5836403064327045,0.004528710727916253,0.9999981067380708,0.9999981067380708,0.0044736842105263155
2.58733122115618,0.00453113896128696,0.9999981082976375,0.9999981082976375,0.0044736842105263155
2.5910221358796552,0.004533567194657668,0.9999981099143993,0.9999981099143993,0.0044736842105263155
2.5947130506031306,0.004535995428028376,0.9999981116088474,0.9999981116088474,0.0044736842105263155
2.5984039653266056,0.004538423661399082,0.9999981133909298,0.9999981133909298,0.0044736842105263155
2.602094880050081,0.004540851894769789,0.999998115261147,0.999998115261147,0.0044736842105263155
2.6057857947735563,0.004543280128140497,0.9999981172122471,0.9999981172122471,0.0044736842105263155
2.6094767094970317,0.0045457083615112045,0.9999981192312657,0.9999981192312657,0.0044736842105263155
2.613167624220507,0.0045481365948819115,0.9999981213016755,0.9999981213016754,0.0044736842105263155
2.616858538943982,0.004550564828252619,0.999998123405441,0.999998123405441,0.0044736842105263155
2.6205494536674574,0.004552993061623327,0.9999981255248229,0.9999981255248229,0.0044736842105263155
2.6242403683909328,0.004555421294994035,0.9999981276438211,0.9999981276438211,0.0044736842105263155
2.627931283114408,0.004557849528364742,0.9999981297492039,0.9999981297492039,0.0044736842105263155
2.6316221978378835,0.00456027776173545,0.9999981318311093,0.9999981318311093,0.0044736842105263155
2.6353131125613585,0.004562705995106156,0.9999981338832492,0.9999981338832492,0.0044736842105263155
2.639004027284834,0.004565134228476864,0.999998135902771,0.9999981359027709,0.0044736842105263155
2.6426949420083092,0.004567562461847571,0.9999981378898531,0.9999981378898531,0.0044736842105263155
2.6463858567317846,0.004569990695218278,0.9999981398471203,0.9999981398471203,0.0044736842105263155
2.65007677145526,0.004572418928588986,0.9999981417789582,0.999998141778958,0.0044736842105263155
2.653767686178735,0.004574847161959694,0.999998143690809,0.999998143690809,0.0044736842105263155
2.6574586009022103,0.004577275395330402,0.99999814558851,0.9999981455885101,0.0044736842105263155
2.6611495156256857,0.004579703628701109,0.9999981474777223,0.9999981474777223,0.0044736842105263155
2.664840430349161,0.004582131862071816,0.9999981493634843,0.9999981493634843,0.0044736842105263155
2.6685313450726365,0.004584560095442524,0.9999981512499014,0.9999981512499014,0.0044736842105263155
2.6722222597961114,0.00458698832881323,0.999998153139977,0.999998153139977,0.0044736842105263155
2.6759131745195868,0.004589416562183938,0.9999981550355674,0.9999981550355673,0.0044736842105263155
2.679604089243062,0.004591844795554646,0.999998156937445,0.999998156937445,0.0044736842105263155
2.6832950039665375,0.004594273028925353,0.9999981588454416,0.9999981588454416,0.0044736842105263155
2.686985918690013,0.004596701262296061,0.9999981607586454,0.9999981607586454,0.0044736842105263155
2.690676833413488,0.0045991294956667685,0.9999981626756227,0.9999981626756227,0.0044736842105263155
2.6943677481369632,0.004601557729037475,0.9999981645946427,0.9999981645946427,0.0044736842105263155
2.6980586628604386,0.004603985962408183,0.9999981665138835,0.9999981665138835,0.0044736842105263155
2.701749577583914,0.004606414195778891,0.9999981684316064,0.9999981684316064,0.0044736842105263155
2.7054404923073894,0.004608842429149598,0.9999981703462894,0.9999981703462895,0.0044736842105263155
2.7091314070308643,0.004611270662520305,0.9999981722567153,0.9999981722567152,0.0044736842105263155
2.7128223217543397,0.004613698895891013,0.9999981741620164,0.9999981741620164,0.0044736842105263155
2.716513236477815,0.00461612712926172,0.999998176061682,0.999998176061682,0.0044736842105263155
2.7202041512012904,0.0046185553626324274,0.999998177955531,0.999998177955531,0.0044736842105263155
2.723895065924766,0.004620983596003135,0.9999981798436638,0.9999981798436637,0.0044736842105263155
2.7275859806482408,0.004623411829373843,0.9999981817263978,0.9999981817263979,0.0044736842105263155
2.731276895371716,0.00462584006274455,0.9999981836041978,0.9999981836041979,0.0044736842105263155
2.7349678100951915,0.004628268296115257,0.9999981854776078,0.9999981854776078,0.0044736842105263155
2.738658724818667,0.004630696529485965,0.9999981873471874,0.9999981873471874,0.0044736842105263155
2.7423496395421423,0.0046331247628566725,0.9999981892134628,0.9999981892134628,0.0044736842105263155
2.7460405542656177,0.0046355529962273795,0.9999981910768876,0.9999981910768876,0.0044736842105263155
2.7497314689890926,0.004637981229598086,0.9999981929378189,0.9999981929378189,0.0044736842105263155
2.753422383712568,0.004640409462968794,0.9999981947965064,0.9999981947965064,0.0044736842105263155
2.7571132984360434,0.004642837696339501,0.999998196653094,0.9999981966530939,0.0044736842105263155
2.7608042131595187,0.004645265929710209,0.9999981985076278,0.9999981985076278,0.0044736842105263155
2.764495127882994,0.004647694163080917,0.9999982003600736,0.9999982003600736,0.0044736842105263155
2.768186042606469,0.004650122396451625,0.9999982022103366,0.9999982022103366,0.0044736842105263155
2.7718769573299444,0.0046525506298223315,0.9999982040582818,0.9999982040582818,0.0044736842105263155
2.77556787205342,0.004654978863193039,0.9999982059037554,0.9999982059037554,0.0044736842105263155
2.779258786776895,0.004657407096563747,0.9999982077466018,0.9999982077466018,0.0044736842105263155
2.7829497015003706,0.004659835329934454,0.9999982095866781,0.9999982095866781,0.0044736842105263155
2.7866406162238455,0.004662263563305161,0.9999982114238646,0.9999982114238646,0.0044736842105263155
2.790331530947321,0.004664691796675868,0.9999982132580708,0.9999982132580707,0.0044736842105263155
2.7940224456707963,0.004667120030046577,0.9999982150892375,0.9999982150892375,0.0044736842105263155
2.7977133603942717,0.004669548263417284,0.9999982169173365,0.9999982169173365,0.0044736842105263155
2.801404275117747,0.0046719764967879905,0.9999982187423665,0.9999982187423665,0.0044736842105263155
2.805095189841222,0.004674404730158698,0.9999982205643483,0.9999982205643483,0.0044736842105263155
2.8087861045646974,0.004676832963529406,0.9999982223833189,0.9999982223833189,0.0044736842105263155
2.8124770192881727,0.004679261196900114,0.9999982241993259,0.9999982241993258,0.0044736842105263155
2.816167934011648,0.004681689430270821,0.99999822601242,0.99999822601242,0.0044736842105263155
2.8198588487351235,0.004684117663641529,0.9999982278226529,0.9999982278226529,0.0044736842105263155
2.8235497634585984,0.004686545897012236,0.9999982296300707,0.9999982296300707,0.0044736842105263155
2.827240678182074,0.0046889741303829426,0.9999982314347129,0.9999982314347129,0.0044736842105263155
2.830931592905549,0.00469140236375365,0.9999982332366107,0.9999982332366107,0.0044736842105263155
2.8346225076290246,0.004693830597124358,0.9999982350357863,0.9999982350357863,0.0044736842105263155
2.8383134223525,0.004696258830495065,0.9999982368322536,0.9999982368322536,0.0044736842105263155
2.842004337075975,0.004698687063865773,0.9999982386260189,0.9999982386260189,0.0044736842105263155
2.8456952517994503,0.004701115297236481,0.9999982404170832,0.9999982404170832,0.0044736842105263155
2.8493861665229256,0.004703543530607188,0.999998242205443,0.999998242205443,0.0044736842105263155
2.853077081246401,0.0047059717639778955,0.9999982439910927,0.9999982439910925,0.0044736842105263155
2.8567679959698764,0.004708399997348603,0.9999982457740253,0.9999982457740254,0.0044736842105263155
2.8604589106933513,0.004710828230719309,0.999998247554235,0.999998247554235,0.0044736842105263155
2.8641498254168267,0.004713256464090017,0.9999982493317167,0.9999982493317167,0.0044736842105263155
2.867840740140302,0.004715684697460724,0.9999982511064673,0.9999982511064673,0.0044736842105263155
2.8715316548637775,0.004718112930831432,0.9999982528784865,0.9999982528784864,0.0044736842105263155
2.875222569587253,0.00472054116420214,0.9999982546477756,0.9999982546477756,0.0044736842105263155
2.878913484310728,0.004722969397572847,0.9999982564143387,0.9999982564143387,0.0044736842105263155
2.882604399034203,0.004725397630943555,0.9999982581781814,0.9999982581781814,0.0044736842105263155
2.8862953137576786,0.004727825864314262,0.9999982599393107,0.9999982599393107,0.0044736842105263155
2.889986228481154,0.004730254097684969,0.9999982616977344,0.9999982616977344,0.0044736842105263155
2.8936771432046293,0.004732682331055677,0.9999982634534614,0.9999982634534613,0.0044736842105263155
2.8973680579281043,0.004735110564426384,0.9999982652064999,0.9999982652064999,0.0044736842105263155
2.9010589726515796,0.004737538797797092,0.9999982669568586,0.9999982669568586,0.0044736842105263155
2.904749887375055,0.004739967031167799,0.9999982687045456,0.9999982687045456,0.0044736842105263155
2.9084408020985304,0.0047423952645385065,0.9999982704495681,0.9999982704495681,0.0044736842105263155
2.912131716822006,0.004744823497909214,0.9999982721919332,0.9999982721919332,0.0044736842105263155
2.9158226315454807,0.004747251731279921,0.9999982739316474,0.9999982739316474,0.0044736842105263155
2.919513546268956,0.004749679964650628,0.9999982756687162,0.9999982756687162,0.0044736842105263155
2.9232044609924315,0.004752108198021336,0.9999982774031454,0.9999982774031453,0.0044736842105263155
2.926895375715907,0.004754536431392044,0.9999982791349394,0.9999982791349394,0.0044736842105263155
2.9305862904393822,0.004756964664762751,0.9999982808641034,0.9999982808641034,0.0044736842105263155
2.934277205162857,0.0047593928981334585,0.9999982825906422,0.9999982825906422,0.0044736842105263155
2.9379681198863326,0.004761821131504166,0.9999982843145601,0.9999982843145601,0.0044736842105263155
2.941659034609808,0.004764249364874873,0.9999982860358622,0.9999982860358622,0.0044736842105263155
2.9453499493332833,0.00476667759824558,0.9999982877545528,0.9999982877545528,0.0044736842105263155
2.9490408640567587,0.004769105831616289,0.9999982894706372,0.9999982894706372,0.0044736842105263155
2.9527317787802336,0.004771534064986996,0.9999982911841202,0.9999982911841203,0.0044736842105263155
2.956422693503709,0.004773962298357703,0.9999982928950071,0.999998292895007,0.0044736842105263155
2.9601136082271844,0.004776390531728411,0.9999982946033029,0.9999982946033027,0.0044736842105263155
2.9638045229506598,0.004778818765099118,0.9999982963090128,0.9999982963090128,0.0044736842105263155
2.967495437674135,0.004781246998469825,0.9999982980121426,0.9999982980121425,0.0044736842105263155
2.97118635239761,0.004783675231840532,0.9999982997126972,0.9999982997126972,0.0044736842105263155
2.9748772671210855,0.00478610346521124,0.9999983014106821,0.9999983014106821,0.0044736842105263155
2.978568181844561,0.004788531698581948,0.9999983031061027,0.9999983031061027,0.0044736842105263155
2.9822590965680362,0.004790959931952655,0.9999983047989645,0.9999983047989645,0.0044736842105263155
2.9859500112915116,0.004793388165323363,0.9999983064892723,0.9999983064892723,0.0044736842105263155
2.9896409260149865,0.0047958163986940704,0.9999983081770318,0.999998308177032,0.0044736842105263155
2.993331840738462,0.004798244632064777,0.9999983098622481,0.9999983098622481,0.0044736842105263155
2.9970227554619373,0.004800672865435485,0.9999983115449265,0.9999983115449262,0.0044736842105263155
3.0007136701854127,0.004803101098806192,0.9999983132250716,0.9999983132250716,0.0044736842105263155
3.004404584908888,0.0048055293321769,0.9999983149026891,0.9999983149026891,0.0044736842105263155
