B_applied_T,M_proj,S,t_s
6.217667454639213e-07,0.2589157624709317,0.37455583140766807,0.0036909147234752923
1.2435864302786994e-06,0.2611182263412158,0.37756878152472656,0.0073818294469505845
1.8655119983026286e-06,0.2646261086601624,0.3823722254269429,0.011072744170425877
2.487596402409262e-06,0.2692298876871469,0.3886890587231134,0.014763658893901169
3.1098926089960023e-06,0.27465476633481356,0.3961552069526801,0.01845457361737646
3.73245360249384e-06,0.2805684297684823,0.4043268231720847,0.022145488340851754
4.35533238987863e-06,0.2865955916267579,0.4126954523335751,0.025836403064327045
4.978582005184288e-06,0.2923411126273117,0.42071401842123046,0.029527317787802338
5.602255514018289e-06,0.2974209884304809,0.4278339074459793,0.03321823251127763
6.226406018079856e-06,0.30149725262172117,0.4335497960604182,0.03690914723475292
6.851086659681221e-06,0.3043101370684186,0.4374454105945103,0.04060006195822821
7.476350626272338e-06,0.3057002608696158,0.439231615192681,0.04429097668170351
8.102251154969453e-06,0.3056159535486983,0.43876910869294494,0.0479818914051788
8.728841537087887e-06,0.3041052168428099,0.43607142938099686,0.05167280612865409
9.356175122679453e-06,0.30129614322728826,0.43128872513132027,0.055363720852129386
9.984305325074842e-06,0.2973717266710147,0.42467707392694454,0.059054635575604676
1.0613285625431438e-05,0.29254432688485577,0.4165605121600853,0.06274555029907997
1.1243169577286875e-05,0.28703291590894436,0.4072929301804449,0.06643646502255526
1.1874010811118768e-05,0.28104459974079765,0.39722536081486187,0.07012737974603055
1.2505863038911003e-05,0.27476140318906933,0.3866818120800818,0.07381829446950584
1.3138780058726958e-05,0.2683329125302625,0.37594411065172156,0.07750920919298114
1.377281575929004e-05,0.26187412734611,0.3652437637688867,0.08120012391645642
1.440802412457199e-05,0.25546636902445646,0.3547576944310926,0.08489103863993172
1.5044459238389216e-05,0.24915879133569474,0.3446056099654476,0.08858195336340702
1.5682175289007705e-05,0.2429694205324939,0.3348490378506402,0.0922728680868823
1.6321226573756815e-05,0.23688657826067647,0.32549389805080553,0.0959637828103576
1.696166750365227e-05,0.23087246675790485,0.3164985216831108,0.0996546975338329
1.7603552608028985e-05,0.2248701311854462,0.30778743244454154,0.10334561225730818
1.8246936539183808e-05,0.21881365129472566,0.2992692084807206,0.10703652698078348
1.889187407702885e-05,0.21264020247627996,0.2908554409556162,0.11072744170425877
1.9538420133755614e-05,0.20630201386793465,0.2824775359807948,0.11441835642773406
2.018662975851041e-05,0.19977618634672484,0.27409864914735793,0.11810927115120935
2.0836558142081423e-05,0.1930706551142747,0.26571908522694426,0.12180018587468465
2.148826062159787e-05,0.1862252422826151,0.2573748095646791,0.12549110059815993
2.214179268524156e-05,0.17930768844742556,0.24913005100562682,0.12918201532163523
2.2797209976971356e-05,0.1724055393023696,0.24106600034380074,0.13287293004511053
2.3454568301260918e-05,0.16561546002263222,0.23326807036904101,0.13656384476858582
2.4113923627850063e-05,0.15903179593295447,0.22581408168951084,0.1402547594920611
2.4775332096510216e-05,0.15273609860918122,0.2187652723629217,0.1439456742155364
2.543885002182436e-05,0.14678907229608787,0.21216138106453844,0.1476365889390117
2.6104533897981848e-05,0.14122601291911488,0.2060202705626477,0.15132750366248698
