B_applied_T,M_proj,S,t_s
7.772146355957045e-07,0.2933821481796841,0.3737231998824905,0.004613643404344114
1.5545326695990479e-06,0.2938823724271396,0.37433083785224514,0.009227286808688229
2.332057514173496e-06,0.2947151260264811,0.37533845899504115,0.013840930213032343
3.109892608996001e-06,0.2958757995557159,0.3767377209594108,0.018454573617376457
3.888141435018319e-06,0.2973567619427752,0.3785167605578685,0.023068217021720572
4.66690752823382e-06,0.29914742148476586,0.380660243561442,0.027681860426064686
5.446294493451616e-06,0.30123428136784136,0.38314940531546937,0.0322955038304088
6.226406018079854e-06,0.3036009993835256,0.38596209360353395,0.036909147234752915
7.007345885919987e-06,0.30622846259144426,0.3890728265406401,0.04152279063909703
7.789217990973875e-06,0.30909488826411735,0.39245287917195343,0.046136434043441144
8.572126351265544e-06,0.3121759624501518,0.39607041275199945,0.05075007744778526
9.356175122679451e-06,0.3154450267814368,0.3998906602285728,0.05536372085212937
1.0141468612817072e-05,0.3188733226126564,0.40387618011095033,0.05997736425647349
1.0928111294873705e-05,0.3224302991414661,0.40798718855555843,0.0645910076608176
1.1716207821537266e-05,0.3260839888093788,0.4121819761162388,0.06920465106516172
1.2505863038910997e-05,0.329801449122142,0.41641741124394854,0.07381829446950583
1.329718200046188e-05,0.3335492652725006,0.42064952746836815,0.07843193787384994
1.4090269980996657e-05,0.33729410294429024,0.4248341855657692,0.08304558127819406
1.4885232490667283e-05,0.34100329588031186,0.4289277963380547,0.08765922468253817
1.56821752890077e-05,0.3446454487248399,0.4328880843894343,0.09227286808688229
1.648120439900378e-05,0.34819103281212527,0.43667486898778624,0.0968865114912264
1.728242612119831e-05,0.3516129513764241,0.44025083517051095,0.10150015489557052
1.808594704783293e-05,0.35488705134126913,0.4435822670036466,0.10611379829991463
1.8891874077028844e-05,0.357992561406339,0.44663971546008713,0.11072744170425874
1.9700314427008245e-05,0.3609124403395111,0.4493985756944626,0.11534108510860286
2.0511375650358327e-05,0.3636336247299618,0.45183955233670847,0.11995472851294697
2.1325165648339748e-05,0.36614717134783914,0.4539489964518157,0.12456837191729109
2.2141792685241547e-05,0.36844829501805576,0.45571910358689194,0.1291820153216352
2.296136540278427e-05,0.3705363079323138,0.4571479683834802,0.13379565872597932
2.3783992834573377e-05,0.37241447011905227,0.45823949712180667,0.13840930213032343
2.4609784420604773e-05,0.3740897631006743,0.4590031848908279,0.14302294553466754
2.543885002182435e-05,0.3755725995752032,0.4594537685520815,0.14763658893901166
2.6271299934743613e-05,0.37687648150108677,0.45961077013510937,0.15225023234335577
2.7107244906113194e-05,0.37801761768660036,0.45949794777547326,0.1568638757476999
2.7946796147656285e-05,0.3790145104619282,0.45914267293240413,0.161477519152044
2.879006535086392e-05,0.379887519813133,0.4585752536303278,0.16609116255638812
