t_s,B_applied_T,M_proj,S,B_r
6.141682099862886,0.0006670890488789784,0.993834312359584,0.993834312359584,-0.001842105263157895
6.145373014586362,0.0007681035571004099,0.993985292782435,0.993985292782435,-0.001842105263157895
6.149063929309837,0.0008691180653218414,0.994213205709553,0.994213205709553,-0.001842105263157895
6.152754844033312,0.0009701325735432728,0.9945131271307196,0.9945131271307197,-0.001842105263157895
6.156445758756788,0.0010711470817647043,0.9948774743868499,0.99487747438685,-0.001842105263157895
6.160136673480263,0.0011721615899861358,0.995296085489317,0.9952960854893169,-0.001842105263157895
6.163827588203738,0.001273176098207543,0.9957564873249141,0.9957564873249141,-0.001842105263157895
6.167518502927213,0.0013741906064289745,0.9962443798909321,0.9962443798909322,-0.001842105263157895
6.171209417650688,0.001475205114650406,0.9967443332537245,0.9967443332537245,-0.001842105263157895
6.174900332374164,0.0015762196228718372,0.9972406560014224,0.9972406560014225,-0.001842105263157895
6.178591247097639,0.0016772341310932687,0.9977183567128287,0.9977183567128287,-0.001842105263157895
6.182282161821115,0.0017782486393147002,0.9981640932498289,0.9981640932498288,-0.001842105263157895
6.18597307654459,0.0018792631475361317,0.9985669968696159,0.9985669968696159,-0.001842105263157895
6.189663991268065,0.001980277655757563,0.998919272724787,0.998919272724787,-0.001842105263157895
6.193354905991541,0.0020812921639789947,0.9992165120140105,0.9992165120140105,-0.001842105263157895
6.197045820715016,0.002182306672200426,0.9994576948543051,0.9994576948543051,-0.001842105263157895
6.200736735438491,0.0022833211804218333,0.9996449057286348,0.999644905728635,-0.001842105263157895
6.204427650161966,0.002384335688643265,0.9997828162421638,0.9997828162421638,-0.001842105263157895
6.208118564885441,0.0024853501968646963,0.9998780090532744,0.9998780090532744,-0.001842105263157895
6.211809479608917,0.002586364705086128,0.9999382232845833,0.9999382232845831,-0.001842105263157895
6.215500394332392,0.0026873792133075593,0.9999715990209264,0.9999715990209264,-0.001842105263157895
6.2191913090558675,0.0027883937215289908,0.9999859899931769,0.9999859899931768,-0.001842105263157895
6.222882223779343,0.0028894082297504222,0.999988400933376,0.999988400933376,-0.001842105263157895
6.226573138502818,0.0029904227379718533,0.9999845897746573,0.9999845897746574,-0.001842105263157895
6.230264053226294,0.003091437246193285,0.9999788552086135,0.9999788552086133,-0.001842105263157895
6.233954967949769,0.0031924517544147163,0.9999740084384582,0.9999740084384581,-0.001842105263157895
6.2376458826732435,0.0032934662626361235,0.9999715068005242,0.9999715068005242,-0.001842105263157895
6.241336797396719,0.003394480770857555,0.9999717093788352,0.9999717093788352,-0.001842105263157895
6.245027712120194,0.0034954952790789864,0.9999742035653738,0.9999742035653738,-0.001842105263157895
6.24871862684367,0.0035965097873004175,0.9999781483425383,0.9999781483425383,-0.001842105263157895
6.252409541567145,0.003697524295521849,0.9999825850107833,0.9999825850107834,-0.001842105263157895
6.25610045629062,0.0037985388037432804,0.999986677864104,0.999986677864104,-0.001842105263157895
6.259791371014096,0.003899553311964712,0.9999898635732378,0.9999898635732378,-0.001842105263157895
6.263482285737571,0.004000567820186143,0.9999919058044171,0.9999919058044171,-0.001842105263157895
6.2671732004610465,0.004101582328407575,0.9999928677880177,0.9999928677880177,-0.001842105263157895
6.270864115184522,0.004202596836629006,0.9999930274531619,0.9999930274531618,-0.001842105263157895
6.274555029907996,0.004303611344850414,0.9999927655582008,0.9999927655582008,-0.001842105263157895
6.278245944631472,0.0044046258530718455,0.9999924564611151,0.9999924564611152,-0.001842105263157895
6.281936859354947,0.0045056403612932765,0.9999923846814636,0.9999923846814636,-0.001842105263157895
6.2856277740784225,0.0046066548695147085,0.9999927002572137,0.9999927002572137,-0.001842105263157895
6.289318688801898,0.0047076693777361395,0.9999934147523426,0.9999934147523426,-0.001842105263157895
6.293009603525373,0.004808683885957571,0.9999944302071836,0.9999944302071836,-0.001842105263157895
6.296700518248849,0.0049096983941790025,0.9999955872467349,0.9999955872467349,-0.001842105263157895
6.503391742763465,-0.0022684538974978787,0.9995065399792447,0.9995065399792447,-0.0023684210526315795
6.50708265748694,-0.002159669042490183,0.9993424131769855,0.9993424131769855,-0.0023684210526315795
6.510773572210415,-0.002050884187482488,0.9991280021502174,0.9991280021502174,-0.0023684210526315795
6.514464486933891,-0.0019420993324747926,0.9988537527100531,0.9988537527100531,-0.0023684210526315795
6.518155401657366,-0.001833314477467097,0.9985101350450679,0.998510135045068,-0.0023684210526315795
6.521846316380842,-0.0017245296224594015,0.9980885742679296,0.9980885742679296,-0.0023684210526315795
6.525537231104317,-0.001615744767451706,0.9975826123624929,0.997582612362493,-0.0023684210526315795
6.529228145827792,-0.001506959912444011,0.9969891808383118,0.9969891808383118,-0.0023684210526315795
6.532919060551268,-0.0013981750574363155,0.9963097706695946,0.9963097706695947,-0.0023684210526315795
6.536609975274742,-0.001289390202428646,0.9955512237881528,0.9955512237881528,-0.0023684210526315795
6.540300889998218,-0.0011806053474209509,0.9947258826784559,0.9947258826784559,-0.0023684210526315795
6.543991804721693,-0.001071820492413255,0.9938509494544754,0.9938509494544754,-0.0023684210526315795
6.547682719445168,-0.0009630356374055598,0.9929471066291805,0.9929471066291805,-0.0023684210526315795
6.551373634168644,-0.0008542507823978641,0.9920366688499384,0.9920366688499384,-0.0023684210526315795
6.555064548892119,-0.0007454659273901688,0.9911416738192862,0.9911416738192862,-0.0023684210526315795
6.5587554636155945,-0.0006366810723824733,0.99028231717484,0.99028231717484,-0.0023684210526315795
6.56244637833907,-0.0005278962173747778,0.9894759969677159,0.989475996967716,-0.0023684210526315795
6.566137293062545,-0.0004191113623670825,0.9887370298004657,0.9887370298004657,-0.0023684210526315795
6.569828207786021,-0.000310326507359387,0.9880769211268907,0.9880769211268908,-0.0023684210526315795
6.573519122509495,-0.00020154165235171774,0.9875049732732208,0.9875049732732208,-0.0023684210526315795
6.5772100372329705,-9.275679734402245e-05,0.9870290030242078,0.9870290030242078,-0.0023684210526315795
6.580900951956446,1.602805766367306e-05,0.9866559870683698,0.9866559870683698,-0.0023684210526315795
6.584591866679921,0.00012481291267136857,0.9863925199720195,0.9863925199720194,-0.0023684210526315795
6.588282781403397,0.00023359776767906387,0.9862450278378582,0.9862450278378582,-0.0023684210526315795
6.591973696126872,0.0003423826226867594,0.9862197203602813,0.9862197203602813,-0.0023684210526315795
6.595664610850347,0.00045116747769445467,0.986322286920665,0.986322286920665,-0.0023684210526315795
6.599355525573823,0.00055995233270215,0.9865573573112086,0.9865573573112086,-0.0023684210526315795
6.603046440297298,0.0006687371877098455,0.9869277634076558,0.9869277634076558,-0.0023684210526315795
6.6067373550207735,0.0007775220427175408,0.9874336597881009,0.9874336597881012,-0.0023684210526315795
6.610428269744248,0.00088630689772521,0.9880715890371273,0.9880715890371273,-0.0023684210526315795
6.614119184467723,0.0009950917527329056,0.9888336066396237,0.9888336066396237,-0.0023684210526315795
6.617810099191199,0.0011038766077406008,0.9897066031505956,0.9897066031505956,-0.0023684210526315795
6.621501013914674,0.0012126614627482964,0.9906719694070649,0.9906719694070649,-0.0023684210526315795
6.6251919286381495,0.0013214463177559919,0.9917057379994867,0.9917057379994867,-0.0023684210526315795
6.628882843361625,0.0014302311727636872,0.992779299090341,0.992779299090341,-0.0023684210526315795
6.6325737580851,0.0015390160277713827,0.9938607319147533,0.9938607319147533,-0.0023684210526315795
6.636264672808576,0.001647800882779078,0.9949167160709174,0.9949167160709173,-0.0023684210526315795
6.639955587532051,0.0017565857377867735,0.995914890022976,0.995914890022976,-0.0023684210526315795
6.643646502255526,0.001865370592794469,0.9968264149483117,0.9968264149483117,-0.0023684210526315795
6.647337416979001,0.0019741554478021387,0.9976284026355956,0.9976284026355956,-0.0023684210526315795
6.651028331702476,0.0020829403028098338,0.9983058171062243,0.9983058171062245,-0.0023684210526315795
6.654719246425952,0.0021917251578175293,0.9988525034447482,0.9988525034447482,-0.0023684210526315795
6.658410161149427,0.002300510012825225,0.9992711476447549,0.9992711476447549,-0.0023684210526315795
6.6621010758729025,0.0024092948678329203,0.999572191136373,0.999572191136373,-0.0023684210526315795
6.665791990596378,0.002518079722840616,0.9997719366076931,0.9997719366076931,-0.0023684210526315795
6.669482905319853,0.0026268645778483113,0.9998902137120282,0.9998902137120282,-0.0023684210526315795
6.673173820043329,0.002735649432856007,0.9999479937413838,0.9999479937413838,-0.0023684210526315795
6.676864734766804,0.002844434287863702,0.9999652732588892,0.9999652732588892,-0.0023684210526315795
6.680555649490279,0.0029532191428713974,0.9999594372490146,0.9999594372490146,-0.0023684210526315795
6.684246564213754,0.0030620039978790665,0.9999442052506222,0.9999442052506222,-0.0023684210526315795
6.687937478937229,0.003170788852886762,0.999929177863316,0.9999291778633163,-0.0023684210526315795
6.691628393660705,0.0032795737078944575,0.999919934776463,0.999919934776463,-0.0023684210526315795
6.69531930838418,0.0033883585629021526,0.9999185823080143,0.9999185823080143,-0.0023684210526315795
6.699010223107655,0.003497143417909848,0.9999246069830426,0.9999246069830426,-0.0023684210526315795
6.702701137831131,0.003605928272917543,0.9999358676544128,0.9999358676544128,-0.0023684210526315795
6.706392052554606,0.0037147131279252387,0.9999495594974174,0.9999495594974173,-0.0023684210526315795
6.7100829672780815,0.003823497982932934,0.9999630112897196,0.9999630112897196,-0.0023684210526315795
6.713773882001557,0.00393228283794063,0.9999742269414059,0.999974226941406,-0.0023684210526315795
6.717464796725032,0.004041067692948325,0.9999821412527918,0.9999821412527918,-0.0023684210526315795
6.721155711448508,0.004149852547956021,0.9999866150005278,0.9999866150005275,-0.0023684210526315795
6.724846626171982,0.00425863740296369,0.999988235436581,0.9999882354365809,-0.0023684210526315795
6.7285375408954575,0.004367422257971386,0.9999880098725998,0.9999880098725998,-0.0023684210526315795
6.732228455618933,0.004476207112979081,0.9999870415866465,0.9999870415866465,-0.0023684210526315795
6.735919370342408,0.004584991967986777,0.9999862616987611,0.9999862616987611,-0.0023684210526315795
6.739610285065884,0.004693776822994472,0.9999862633284422,0.9999862633284422,-0.0023684210526315795
6.743301199789359,0.004802561678002167,0.9999872523390212,0.9999872523390212,-0.0023684210526315795
6.746992114512834,0.004911346533009862,0.9999890997210478,0.9999890997210479,-0.0023684210526315795
6.95368333902745,-0.0027784208728173555,0.9990818223386533,0.9990818223386533,-0.0028947368421052633
6.957374253750926,-0.0026618656710233964,0.9987447804950861,0.9987447804950861,-0.0028947368421052633
6.961065168474401,-0.002545310469229437,0.9982983737836528,0.9982983737836529,-0.0028947368421052633
