t_s,B_T,M_proj,S
0.6172805559093082,0.0007775334066708766,0.9715379827861683,0.9717981952074561
0.6215376631914413,0.000755946850854814,0.9720366882346819,0.9722952994772169
0.6257947704735746,0.0007343602950387506,0.9725115195399326,0.9727686522313657
0.6300518777557077,0.0007127737392226877,0.9729632616739471,0.9732190398530458
0.6343089850378408,0.0006911871834066251,0.9733926952707606,0.9736472445393956
0.6385660923199741,0.0006696006275905616,0.9738005930329869,0.9740540406750491
0.6428231996021072,0.0006480140717744988,0.9741877163784323,0.9744401914500904
0.6470803068842403,0.000626427515958436,0.9745548123539858,0.9748064457501949
0.6513374141663735,0.0006048409601423733,0.9749026108349388,0.9751535353373323
0.6555945214485066,0.0005832544043263105,0.97523182201967,0.9754821723309615
0.6598516287306398,0.0005616678485102472,0.9755431342223879,0.9757930469922296
0.664108736012773,0.0005400812926941844,0.9758372119603685,0.976086825807309
0.6683658432949061,0.0005184947368781215,0.9761146943268904,0.9763641498606846
0.6726229505770394,0.0004969081810620583,0.9763761936368043,0.9766256334848884
0.6768800578591725,0.00047532162524599534,0.976622294328343,0.9768718631698358
0.6811371651413056,0.0004537350694299327,0.9768535521023113,0.977103396712451
0.6853942724234388,0.00043214851361386984,0.977070493278092,0.9773207625855825
0.6896513797055719,0.00041056195779780715,0.9772736143448838,0.9775244595042345
0.6939084869877051,0.00038897540198174385,0.9774633816861438,0.9777149561667263
0.6981655942698383,0.00036738884616568094,0.9776402314552415,0.9778926911484749
0.7024227015519714,0.0003458022903496181,0.9778045695807569,0.9780580729265757
0.7066798088341046,0.00032421573453355473,0.977956771880582,0.978211480014115
0.7109369161162378,0.0003026291787174921,0.9780971842649231,0.9783532611841441
0.7151940233983709,0.00028104262290142923,0.9782261230094116,0.9784837357643915
0.719451130680504,0.00025945606708536654,0.9783438750807218,0.978603193985011
0.7237082379626372,0.00023786951126930365,0.9784506984983319,0.9787118973629493
0.7279653452447704,0.00021628295545324036,0.9785468227173154,0.9788100791077843
0.7322224525269035,0.0001946963996371777,0.9786324490182687,0.9788979445351416
0.7364795598090367,0.0001731098438211148,0.9787077508916406,0.9789756714749618
0.7407366670911699,0.00015152328800505148,0.9787728744048402,0.9790434106630476
0.744993774373303,0.0001299367321889886,0.9788279385415009,0.9791012861053031
0.7492508816554362,0.00010835017637292593,0.9788730355032117,0.9791493954050582
0.7535079889375693,8.676362055686305e-05,0.9789082309648506,0.9791878100446786
0.7577650962197024,6.517706474080038e-05,0.9789335642753927,0.979216575613419
0.7620222035018357,4.3590508924737064e-05,0.9789490485966927,0.9792357119741147
0.7662793107839688,2.2003953108674184e-05,0.9789546709732958,0.9792452133618557
0.770536418066102,4.1739729261130155e-07,0.9789503923267738,0.9792450484082381
0.7747935253482352,-2.1169158523451944e-05,0.9789361473684635,0.979235160085169
0.7790506326303683,-4.2755714339514725e-05,0.9789118444247649,0.9792154655624815
0.7833077399125015,-6.43422701555775e-05,0.9788773651693808,0.979185855973832
0.7875648471946346,-8.59288259716403e-05,0.9788325642570346,0.9791461960855159
0.7918219544767677,-0.00010751538178770307,0.9787772688532826,0.9790963238628972
0.796079061758901,-0.00012910193760376642,0.9787112780550926,0.9790360499292063
0.8003361690410341,-0.0001506884934198292,0.9786343621968359,0.978965156911424
0.8045932763231672,-0.00017227504923589197,0.9785462620363133,0.9788833986679173
0.8088503836053005,-0.00019386160505195535,0.9784466878153345,0.9787904993924051
0.8131074908874336,-0.00021544816086801813,0.9783353181892865,0.9786861525886961
0.8173645981695667,-0.0002370347166840809,0.9782117990199983,0.9785700199105131
0.8216217054516999,-0.00025862127250014365,0.9780757420260817,0.9784417298605562
0.825878812733833,-0.00028020782831620646,0.9779267232848051,0.9783008763427943
0.8301359200159663,-0.0003017943841322698,0.9777642815794371,0.9781470170618397
0.8343930272980994,-0.0003233809399483326,0.9775879165859092,0.9779796717630939
0.8386501345802325,-0.00034496749576439536,0.9773970868925816,0.9777983203072655
0.8429072418623658,-0.0003665540515804587,0.9771912078468831,0.9776024005727727
0.8471643491444989,-0.0003881406073965215,0.9769696492226494,0.9773913061795241
0.851421456426632,-0.00040972716321258426,0.976731732702101,0.9771643840276135
0.8556785637087652,-0.00043131371902864707,0.976476729166629,0.976920931644597
0.8599356709908983,-0.0004529002748447098,0.9762038557908848,0.9766601943352292
0.8641927782730315,-0.0004744868306607732,0.9759122729351402,0.9763813621279074
0.8684498855551647,-0.000496073386476836,0.975601080831511,0.9760835665125382
0.8727069928372978,-0.0005176599422928987,0.9752693160604383,0.9757658769652028
0.876964100119431,-0.000539246498108962,0.9749159478148369,0.975427297255834
0.8812212074015642,-0.000560833053925025,0.9745398739505653,0.9750667615361723
0.8854783146836973,-0.0005824196097410877,0.9741399168233669,0.9746831302065604
0.8897354219658304,-0.0006040061655571505,0.9737148189142266,0.9742751855616881
0.8939925292479636,-0.0006255927213732132,0.9732632382471762,0.9738416272172463
0.8982496365300968,-0.0006471792771892766,0.9727837436060008,0.9733810673216204
0.90250674381223,-0.0006687658330053394,0.9722748095590801,0.9728920255592188
0.9067638510943631,-0.0006903523888214021,0.9717348113047117,0.9723729239548964
0.9110209583764963,-0.0007119389446374654,0.9711620193527541,0.9718220814920989
0.9152780656586295,-0.0007335255004535283,0.9705545940622609,0.9712377085609146
0.9195351729407626,-0.0007551120562695911,0.9699105800589205,0.9706179012560731
0.9237922802228957,-0.0007766986120856539,0.969227900560555,0.9699606355491128
0.9280493875050289,-0.0007982851679017167,0.9685043516435604,0.9692637613633682
0.9323064947871621,-0.0008198717237177799,0.9677375964879281,0.9685249965849998
